LICINE	Vvc	LICINE
le	Da	LE
seul	Ag	SEUL
attentat	Nc	ATTENTAT
dont	Pr	DONT
je	Pp	JE
me	Pp	JE
dois	Vvc	DEVOIR
vengeance	Nc	VENGEANCE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
voir	Vvn	VOIR
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
ma	Ds	MON
haine	Nc	HAINE
s'	Pp	SE
enflammer	Vvn	ENFLAMMER
,	Fw	,
Le	Vvc	Le
crime	Nc	CRIME
est	Vuc	ÊTRE
assez	Rg	ASSEZ
grand	Ag	GRAND
de	S	DE
s'	Pp	SE
être	Vun	ÊTRE
fait	Ge	FAIRE
aimer	Vvn	AIMER
.	Fs	.
Qu'	Cs	QUE
on	Pp	ON
le	Pp	IL
tienne	Vvc	TENIR
en	S	EN
lieu	Nc	LIEU
sûr	Ag	SÛR
.	Fs	.
Dans	S	DANS
un	Dn	UN
sort	Nc	SORT
si	Rg	SI
funeste	Ag	FUNESTE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
seul	Ag	SEUL
de	S	DE
disposer	Vvn	DISPOSER
du	S+Da	DE+LE
reste	Nc	RESTE
.	Fs	.
Pour	S	POUR
moi	Pp	JE
,	Fw	,
quelques	Di	QUELQUE
ennuis	Nc	ENNUI
où	Pr	OÙ
mon	Ds	MON
coeur	Nc	CUR
soit	Vuc	ÊTRE
plongé	Ge	PLONGER
,	Fw	,
Si	Vvc	Si
Sévère	Nc	Sévère
est	Vuc	ÊTRE
puni	Ge	PUNIR
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
assez	Rg	ASSEZ
vengé	Ge	VENGER
.	Fs	.
Ah	I	AH
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
si	Cs	SI
jamais	Rg	JAMAIS
la	Da	LE
pitié	Nc	PITIÉ
sur	S	SUR
votre	Ds	VOTRE
âme	Nc	ÂME
,	Fw	,
Par	Nc	PAR
un	Dn	UN
juste	Ag	JUSTE
pouvoir	Nc	POUVOIR
...	Fs	...
Nous	Vvc	Nous
sommes	Vuc	ÊTRE
seuls	Ag	SEUL
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
épargner	Vvn	ÉPARGNER
des	Dn	UN
efforts	Nc	EFFORT
superflus	Ag	SUPERFLU
,	Fw	,
Je	Vvc	Je
veux	Vvc	VOULOIR
bien	Rg	BIEN
avec	S	AVEC
vous	Pp	VOUS
m'	Pp	JE
expliquer	Vvn	EXPLIQUER
là-dessus	Rg	LÀ-DESSUS
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
par	S	PAR
mon	Ds	MON
ordre	Nc	ORDRE
seul	Ag	SEUL
que	Pr	QUE
Martian	Vvc	Martian
conspire	Ge	CONSPIRER
,	Fw	,
La	Vvc	La
mort	Nc	MORT
de	S	DE
Constantin	Nc	Constantin
me	Pp	JE
doit	Vvc	DEVOIR
rendre	Vvn	RENDRE
l'	Da	LE
Empire	Nc	EMPIRE
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
coeur	Nc	CUR
insensible	Ag	INSENSIBLE
à	S	À
toutes	Di	TOUT
vos	Ds	VOTRE
douleurs	Nc	DOULEUR
Verra	Vvc	VOIR
couler	Vvn	COULER
son	Ds	SON
sang	Nc	SANG
de	S	DE
même	Rg	MÊME
que	Cs	QUE
vos	Ds	VOTRE
pleurs	Nc	PLEUR
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
L'	Da	LE
aveugle	Ag	AVEUGLE
transport	Nc	TRANSPORT
que	Pr	QUE
vous	Pp	VOUS
prenez	Vvc	PRENDRE
pour	S	POUR
guide	Nc	GUIDE
L'	Ag	L'
emporte	Vvc	EMPORTER
sur	S	SUR
l'	Da	LE
horreur	Nc	HORREUR
d'	S	DE
un	Dn	UN
si	Rg	SI
noir	Ag	NOIR
parricide	Nc	PARRICIDE
,	Fw	,
Et	Vvc	Et
par	S	PAR
lui	Pp	IL
votre	Ds	VOTRE
coeur	Nc	CUR
au	S+Da	À+LE
crime	Nc	CRIME
abandonné	Ge	ABANDONNER
N'	Vvc	N'
épargne	Vvc	ÉPARGNER
point	Rg	POINT
l'	Da	LE
époux	Nc	ÉPOUX
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
donné	Ge	DONNER
?	Fs	?
Ce	Dd	CE
titre	Nc	TITRE
de	S	DE
ma	Ds	MON
haine	Nc	HAINE
aurait	Vuc	AVOIR
dû	Ge	DEVOIR
le	Da	LE
défendre	Vvn	DÉFENDRE
,	Fw	,
Mais	Vvc	Mais
il	Pp	IL
est	Vuc	ÊTRE
Empereur	Nc	EMPEREUR
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
mon	Ds	MON
gendre	Nc	GENDRE
,	Fw	,
Et	Vvc	Et
l'	Da	LE
inquiète	Ag	INQUIET
ardeur	Nc	ARDEUR
dont	Pr	DONT
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
brûler	Vvn	BRÛLER
Ne	Vvc	Ne
l'	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
votre	Ds	VOTRE
époux	Nc	ÉPOUX
que	Cs	QUE
pour	S	POUR
me	Pp	JE
l'	Pp	IL
immoler	Vvn	IMMOLER
.	Fs	.
S'	Cs	SI
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
de	S	DE
fureur	Nc	FUREUR
qu'	Cs	QUE
un	Dn	UN
nom	Nc	NOM
si	Rg	SI
doux	Ag	DOUX
n'	Rp	NE
éteigne	Vvc	ÉTEINDRE
,	Fw	,
Sur	Nc	Sur
quel	Dt	QUEL
crime	Nc	CRIME
assez	Rg	ASSEZ
grand	Ag	GRAND
...	Fs	...
Il	Vvc	Il
est	Vuc	ÊTRE
au	S+Da	À+LE
trône	Nc	TRÔNE
,	Fw	,
il	Pp	IL
règne	Vvc	RÉGNER
,	Fw	,
Et	Vvc	Et
dans	S	DANS
l'	Da	LE
abaissement	Nc	ABAISSEMENT
du	S+Da	DE+LE
rang	Nc	RANG
où	Pr	OÙ
je	Pp	JE
me	Pp	JE
vois	Vvc	ALLER|VOIR
,	Fw	,
Quiconque	Vvc	Quiconque
est	Vuc	ÊTRE
au-dessus	Rg	AU-DESSUS
est	Vuc	ÊTRE
coupable	Ag	COUPABLE
vers	S	VERS
moi	Pp	JE
Peut-il	Vvc	Peut-il
l'	Pp	IL
être	Vun	ÊTRE
vers	S	VERS
vous	Pp	VOUS
d'	S	DE
un	Dn	UN
Trône	Nc	Trône
héréditaire	Ag	HÉRÉDITAIRE
?	Fs	?
Votre	Ds	VOTRE
place	Nc	PLACE|PLACÉ
à	S	À
remplir	Vvn	REMPLIR
y	Pp	Y
fit	Vvc	FAIRE
monter	Vvn	MONTER
son	Ds	SON
père	Nc	PÈRE
,	Fw	,
Et	Vvc	Et
lors	Rg	LORS
que	Cs	QUE
la	Da	LE
vertu	Nc	VERTU
vous	Pp	VOUS
l'	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
dédaigner	Vvn	DÉDAIGNER
,	Fw	,
Est	Vvc	Est
-ce	Vvc	-ce
un	Dn	UN
crime	Nc	CRIME
pour	S	POUR
lui	Pp	IL
que	Cs	QUE
le	Da	LE
droit	Nc	DROIT
de	S	DE
régner	Vvn	RÉGNER
?	Fs	?
Si	Cs	SI
des	Dn	UN
projets	Nc	PROJET
si	Rg	SI
bas	Ag	BAS
surprirent	Vvc	SURPRENDRE
ma	Ds	MON
faiblesse	Nc	FAIBLESSE
,	Fw	,
À	Nc	À
m'	Pp	JE
en	Pp	EN
faire	Vvn	FAIRE
raison	Nc	RAISON
ma	Ds	MON
gloire	Nc	GLOIRE
s'	Pp	SE
intéresse	Vvc	INTÉRESSER
,	Fw	,
Et	Vvc	Et
pour	S	POUR
les	Pp	ILS
réparer	Vvn	RÉPARER
dans	S	DANS
l'	Da	LE
éclat	Nc	ÉCLAT
qu'	Pr	QUE
ils	Pp	ILS
ont	Vuc	AVOIR
eu	Ge	AVOIR
,	Fw	,
Je	Vvc	Je
dois	Vvc	DEVOIR
un	Dn	UN
crime	Nc	CRIME
illustre	Ag	ILLUSTRE
à	S	À
ma	Ds	MON
lâche	Ag	LÂCHE
vertu	Nc	VERTU
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Réduite	Nc	Réduite
aux	S+Da	À+LES
devoirs	Nc	DEVOIR
et	Cc	ET
de	S	DE
Fille	Nc	FILLE
et	Cc	ET
de	S	DE
Femme	Nc	FEMME
,	Fw	,
Ce	Vvc	Ce
déplorable	Ag	DÉPLORABLE
état	Nc	ÉTAT
...	Fs	...
C'	Vvc	C'
est	Vuc	ÊTRE
perdre	Vvn	PERDRE
temps	Nc	TEMPS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Les	Vvc	Les
larmes	Nc	LARME
dans	S	DANS
vos	Ds	VOTRE
maux	Nc	MAL
sont	Vuc	ÊTRE
un	Dn	UN
faible	Ag	FAIBLE
secours	Nc	SECOURS
,	Fw	,
Et	Vvc	Et
le	Da	LE
Trône	Nc	Trône
vaut	Vvc	VALOIR
bien	Rg	BIEN
les	Da	LE
forfaits	Nc	FORFAIT
où	Pr	OÙ
je	Pp	JE
cours	Vvc	COURIR
.	Fs	.
Et	Cc	ET
bien	Rg	BIEN
,	Fw	,
père	Nc	PÈRE
cruel	Ag	CRUEL
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
être	Vun	ÊTRE
cruelle	Ag	CRUEL
,	Fw	,
Votre	Nc	Votre
infidélité	Nc	INFIDÉLITÉ
me	Pp	JE
va	Vvc	ALLER
rendre	Vvn	RENDRE
infidèle	Ag	INFIDÈLE
,	Fw	,
Et	Vvc	Et
contre	S	CONTRE
la	Da	LE
Nature	Nc	NATURE
un	Dn	UN
juste	Ag	JUSTE
désespoir	Nc	DÉSESPOIR
Fait	Vvc	FAIRE
déjà	Rg	DÉJÀ
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
révolter	Vvn	RÉVOLTER
mon	Ds	MON
devoir	Nc	DEVOIR
.	Fs	.
Pour	S	POUR
sauver	Vvn	SAUVER
mon	Ds	MON
époux	Nc	ÉPOUX
,	Fw	,
j'	Pp	JE
accuserai	Vvc	ACCUSER
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
Et	Vvc	Et
...	Fs	...
Vous	Nc	Vous
craindrai	Vvc	CRAINDRE
-je	Vvn	-je
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
fait	Ge	FAIRE
Sévère	Vvc	Sévère
?	Fs	?
Après	Vvc	Après
que	Cs	QUE
son	Ds	SON
rapport	Nc	RAPPORT
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
trouver	Vvn	TROUVER
de	S	DE
foi	Nc	FOI
,	Fw	,
Pour	Nc	POUR
empêcher	Vvn	EMPÊCHER
sa	Ds	SON
perte	Nc	PERTE
agissez	Vvc	AGIR
contre	S	CONTRE
moi	Pp	JE
,	Fw	,
Déclarez	Vvc	Déclarez
mes	Ds	MON
desseins	Nc	DESSEIN
,	Fw	,
accusez	Nc	ACCUSÉ
qui	Pr	QUI
l'	Da	LE
opprime	Nc	OPPRIMÉ
.	Fs	.
Malgré	Vvc	Malgré
vous	Pp	VOUS
je	Pp	JE
me	Pp	JE
vois	Vvc	ALLER|VOIR
le	Da	LE
maître	Nc	MAÎTRE
de	S	DE
mon	Ds	MON
crime	Nc	CRIME
,	Fw	,
Et	Vvc	Et
sa	Ds	SON
mort	Nc	MORT
me	Pp	JE
va	Vvc	ALLER
mettre	Vvn	METTRE
en	S	EN
état	Nc	ÉTAT
de	S	DE
jouir	Vvn	JOUIR
De	Vvc	De
la	Da	LE
pleine	Ag	PLEIN
douceur	Nc	DOUCEUR
d'	S	DE
avoir	Vun	AVOIR
osé	Ge	OSER
trahir	Vvn	TRAHIR
.	Fs	.
Mais	Cc	MAIS
enfin	Rg	ENFIN
de	S	DE
sa	Ds	SON
peine	Nc	PEINE
il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
qu'	Pr	QUE
on	Pp	ON
ordonne	Vvc	ORDONNER
,	Fw	,
Vous	Nc	Vous
savez	Vvc	SAVOIR
le	Da	LE
pouvoir	Nc	POUVOIR
que	Cs	QUE
l'	Da	LE
Empereur	Nc	EMPEREUR
me	Pp	JE
donne	Vvc	DONNER
,	Fw	,
J'	Vvc	J'
en	Pp	EN
saurai	Vvc	SAURER|SAVOIR
bien	Rg	BIEN
user	Vvn	USER
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Dans	S	DANS
un	Dn	UN
moment	Nc	MOMENT
Vous	Nc	Vous
recevrez	Vvc	RECEVOIR
mon	Ds	MON
ordre	Nc	ORDRE
en	S	EN
votre	Ds	VOTRE
appartement	Nc	APPARTEMENT
CONSTANTIN	Ag	CONSTANTIN
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
ma	Ds	MON
Soeur	Nc	SUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
par	S	PAR
vous	Pp	VOUS
que	Cs	QUE
sa	Ds	SON
prison	Nc	PRISON
ouverte	Ge	OUVRIR
...	Fs	...
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
voyais	Vvc	VOIR
au	S+Da	À+LE
point	Nc	POINT
de	S	DE
votre	Ds	VOTRE
perte	Nc	PERTE
.	Fs	.
Déjà	Nc	Déjà
des	S+Da	DE+LE|DE+LES
Révoltés	Nc	Révoltés
l'	Da	LE
aveugle	Ag	AVEUGLE
emportement	Nc	EMPORTEMENT
Assiégeant	Ga	Assiégeant
le	Pp	IL
Palais	Vvc	Palais
s'	Pp	SE
expliquait	Vvc	EXPLIQUER
fièrement	Rg	FIÈREMENT
,	Fw	,
Tout	Vvc	Tout
le	Da	LE
Peuple	Nc	PEUPLE
poussé	Ge	POUSSER
d'	S	DE
un	Dn	UN
zèle	Nc	ZÈLE
téméraire	Ag	TÉMÉRAIRE
Demandait	Vvc	DEMANDER
à	S	À
hauts	Ag	HAUT
cris	Nc	CRI
et	Cc	ET
Licine	Vvc	Licine
et	Cc	ET
Sévère	Vvc	Sévère
,	Fw	,
Et	Vvc	Et
sans	S	SANS
aucun	Di	AUCUN
respect	Nc	RESPECT
pour	S	POUR
le	Da	LE
nom	Nc	NOM
d'	S	DE
Empereur	Nc	EMPEREUR
Semblait	Vvc	SEMBLER
jusque	S	JUSQUE
sur	S	SUR
vous	Pp	VOUS
étendre	Vvn	ÉTENDRE
sa	Ds	SON
fureur	Nc	FUREUR
.	Fs	.
Dans	S	DANS
un	Dn	UN
mal	Nc	MAL
violent	Ag	VIOLENT
à	S	À
qui	Pr	QUI
tout	Di	TOUT
secours	Nc	SECOURS
cède	Vvc	CÉDER
,	Fw	,
Souvent	Vvc	Souvent
tout	Rg	TOUT
hasarder	Vvn	HASARDER
en	Pp	EN
est	Vuc	ÊTRE
le	Da	LE
seul	Ag	SEUL
remède	Nc	REMÈDE
,	Fw	,
Et	Vvc	Et
c'	Pd	CE
est	Vuc	ÊTRE
par	S	PAR
là	Rg	LÀ
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
qu'	Cs	QUE
un	Dn	UN
mouvement	Nc	MOUVEMENT
secret	Ag	SECRET
A	Vvc	A
su	Ge	SAVOIR
m'	Pp	JE
autoriser	Vvn	AUTORISER
à	S	À
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
délivré	Ge	DÉLIVRER
Licine	Vvc	Licine
,	Fw	,
et	Cc	ET
l'	Da	LE
arrêt	Nc	ARRÊT
qu'	Pr	QUE
il	Pp	IL
peut	Vvc	POUVOIR
craindre	Vvn	CRAINDRE
À	Nc	À
quitter	Vvn	QUITTER
sa	Ds	SON
prison	Nc	PRISON
n'	Rp	NE
aurait	Vuc	AVOIR
pu	Ge	POUVOIR
le	Da	LE
contraindre	Vvn	CONTRAINDRE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
n'	Rp	NE
eût	Vuc	AVOIR
vu	Ge	VOIR
que	Cs	QUE
lui	Pp	IL
seul	Ag	SEUL
avait	Vuc	AVOIR
droit	Ag	DROIT
d'	S	DE
apaiser	Vvn	APAISER
De	Vvc	De
lâches	Ag	LÂCHE
Factieux	Nc	FACTIEUX
qui	Pr	QUI
pouvaient	Vvc	POUVOIR
tout	Rg	TOUT
oser	Vvn	OSER
.	Fs	.
Vous	Pp	VOUS
en	Pp	EN
voyez	Vvc	VOIR
l'	Da	LE
effet	Nc	EFFET
;	Fw	;
par	S	PAR
sa	Ds	SON
seule	Ag	SEUL
présence	Nc	PRÉSENCE
Il	Ag	Il
a	Vuc	AVOIR
calmé	Ge	CALMER
soudain	Rg	SOUDAIN
leur	Ds	LEUR
plus	Rg	PLUS
fière	Ag	FIER
insolence	Nc	INSOLENCE
,	Fw	,
Et	Vvc	Et
si	Rg	SI
dans	S	DANS
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
ose	Vvc	OSER
il	Pp	IL
leur	Pp	LEUR
doit	Vvc	DEVOIR
quelque	Di	QUELQUE
appui	Nc	APPUI
,	Fw	,
Je	Vvc	Je
le	Pp	IL
connais	Vvc	CONNAÎTRE
assez	Rg	ASSEZ
pour	S	POUR
répondre	Vvn	RÉPONDRE
de	S	DE
lui	Pp	IL
.	Fs	.
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
suis	Vuc	ÊTRE
point	Rg	POINT
en	S	EN
peine	Nc	PEINE
,	Fw	,
et	Cc	ET
ce	Pd	CE
qui	Pr	QUI
m'	Pp	JE
inquiète	Ag	INQUIET
C'	Nc	C'
est	Vuc	ÊTRE
le	Da	LE
secret	Ag	SECRET
remords	Nc	REMORD
où	Pr	OÙ
la	Da	LE
raison	Nc	RAISON
me	Pp	JE
jette	Vvc	JETER
.	Fs	.
J'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
l'	Da	LE
Amour	Nc	AMOUR
enfin	Rg	ENFIN
éclairant	Ga	ÉCLAIRER
ma	Ds	MON
fureur	Nc	FUREUR
,	Fw	,
De	Vvc	De
mes	Ds	MON
jaloux	Ag	JALOUX
transports	Nc	TRANSPORT|TRANSPORTS
me	Pp	JE
découvre	Vvc	DÉCOUVRIR
l'	Da	LE
erreur	Nc	ERREUR
.	Fs	.
Leur	Ds	LEUR
rigueur	Nc	RIGUEUR
contre	S	CONTRE
Fauste	Nc	Fauste
était	Vuc	ÊTRE
peu	Rg	PEU
légitime	Ag	LÉGITIME
,	Fw	,
Sa	Vvc	Sa
vertu	Nc	VERTU
suffisait	Vvc	SUFFIRE
pour	S	POUR
la	Pp	IL
croire	Vvn	CROIRE
sans	S	SANS
crime	Nc	CRIME
,	Fw	,
Et	Vvc	Et
pour	S	POUR
en	Pp	EN
voir	Vvn	VOIR
soudain	Rg	SOUDAIN
le	Da	LE
soupçon	Nc	SOUPÇON
rejeté	Ge	REJETER
,	Fw	,
Mon	Nc	Mon
coeur	Nc	CUR
n'	Rp	NE
avait	Vuc	AVOIR
besoin	Nc	BESOIN
d'	S	DE
aucune	Di	AUCUN
autre	Ag	AUTRE
clarté	Nc	CLARTÉ
.	Fs	.
L'	Da	LE
attentat	Nc	ATTENTAT
est	Vuc	ÊTRE
si	Rg	SI
noir	Ag	NOIR
,	Fw	,
qu'	Cs	QUE
avec	S	AVEC
trop	Rg	TROP
d'	S	DE
injustice	Nc	INJUSTICE
Du	Vvc	Du
coup	Nc	COUP
qui	Pr	QUI
vous	Pp	VOUS
perdait	Vvc	PERDRE
vous	Pp	VOUS
la	Pp	IL
croyiez	Vvc	CROIRE
complice	Ag	COMPLICE
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
dis	Vvc	DIRE
pas	Rg	PAS
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
crains	Vvc	CRAINDRE
,	Fw	,
Voyant	Ga	VOIR
que	Pr	QUE
Martian	Vvc	Martian
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
entre	S	ENTRE
vos	Ds	VOTRE
mains	Nc	MAIN
.	Fs	.
On	Pp	ON
l'	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
évader	Vvn	ÉVADER
,	Fw	,
et	Cc	ET
sa	Ds	SON
fuite	Nc	FUITE
m'	Pp	JE
étonne	Vvc	ÉTONNER
;	Fw	;
Un	Vvc	Un
Traître	Nc	Traître
qui	Pr	QUI
se	Pp	IL
cache	Vvc	CACHER
en	Pp	EN
veut	Vvc	VOULOIR
à	S	À
la	Da	LE
Couronne	Nc	COURONNE
,	Fw	,
Et	Vvc	Et
connu	Ge	CONNAÎTRE
de	S	DE
lui	Pp	IL
seul	Ag	SEUL
,	Fw	,
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
il	Pp	IL
veuille	Vvc	VOULOIR
tenter	Vvn	TENTER
,	Fw	,
Ne	Vvc	Ne
l'	Pp	IL
en	S	EN
pouvant	Ga	POUVOIR
convaincre	Vvn	CONVAINCRE
il	Pp	IL
est	Vuc	ÊTRE
à	S	À
redouter	Vvn	REDOUTER
.	Fs	.
Sa	Ds	SON
fuite	Nc	FUITE
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
eu	Ge	AVOIR
le	Da	LE
succès	Nc	SUCCÈS
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
pense	Vvc	PENSER
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
peut	Vvc	POUVOIR
mériter	Vvn	MÉRITER
encor	Nc	encor
quelque	Di	QUELQUE
croyance	Nc	CROYANCE
,	Fw	,
L'	Vvc	L'
ingrat	Ag	INGRAT
Maximian	Nc	Maximian
doit	Vvc	DEVOIR
seul	Rg	SEUL
être	Vun	ÊTRE
accusé	Ge	ACCUSER
Du	Vvc	Du
forfait	Nc	FORFAIT
qu'	Cs	QUE
à	S	À
Licine	Nc	Licine
il	Pp	IL
avait	Vuc	AVOIR
supposé	Ge	SUPPOSER
.	Fs	.
Le	Da	LE
perfide	Ag	PERFIDE
alarmé	Ge	ALARMER
du	S+Da	DE+LE
rapport	Nc	RAPPORT
de	S	DE
Sévère	Nc	Sévère
,	Fw	,
Pour	Nc	POUR
le	Pp	IL
faire	Vvn	FAIRE
évader	Vvn	ÉVADER
s'	Pp	SE
est	Vuc	ÊTRE
servi	Ge	SERVIR
de	S	DE
Valère	Nc	Valère
,	Fw	,
Qui	Vvc	Qui
craignant	Ga	CRAINDRE
d'	S	DE
avoir	Vun	AVOIR
part	Nc	PART
à	S	À
ses	Ds	SON
lâches	Ag	LÂCHE
desseins	Nc	DESSEIN
,	Fw	,
Me	Vvc	Me
l'	Pp	IL
a	Vuc	AVOIR
secrètement	Rg	SECRÈTEMENT
remis	Ge	REMETTRE
entre	S	ENTRE
les	Da	LE
mains	Nc	MAIN
.	Fs	.
Maximian	Vvc	Maximian
l'	Pp	IL
ignore	Vvc	IGNORER
,	Fw	,
et	Cc	ET
le	Da	LE
bruit	Nc	BRUIT
de	S	DE
sa	Ds	SON
fuite	Nc	FUITE
L'	Vvc	L'
autorisant	Ga	AUTORISER
toujours	Rg	TOUJOURS
à	S	À
la	Da	LE
même	Ag	MÊME
conduite	Nc	CONDUITE
,	Fw	,
De	Vvc	De
ses	Ds	SON
déguisements	Nc	DÉGUISEMENT
le	Da	LE
but	Nc	BUT
mystérieux	Ag	MYSTÉRIEUX
,	Fw	,
Après	Vvc	Après
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
sais	Vvc	SAVOIR
,	Fw	,
se	Pp	IL
découvrira	Vvc	DÉCOUVRIR
mieux	Rg	MIEUX
.	Fs	.
Et	Cc	ET
Martian	Vvc	Martian
?	Fs	?
D'abord	Nc	D'abord
il	Pp	IL
a	Vuc	AVOIR
voulu	Ge	VOULOIR
se	Pp	IL
taire	Vvn	TAIRE
,	Fw	,
Mais	Vvc	Mais
resté	Ge	RESTER
sans	S	SANS
secours	Nc	SECOURS
,	Fw	,
et	Cc	ET
trahi	Ge	TRAHIR
par	S	PAR
Valère	Nc	Valère
,	Fw	,
Dans	Vvc	Dans
l'	Da	LE
effroi	Nc	EFFROI
des	S+Da	DE+LE|DE+LES
tourments	Nc	TOURMENT
qui	Pr	QUI
l'	Pp	IL
auraient	Vuc	AVOIR
fait	Ge	FAIRE
parler	Vvn	PARLER
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
est	Vuc	ÊTRE
vu	Ge	VOIR
hors	S	HORS
d'	Dn	UN
état	Nc	ÉTAT
de	S	DE
plus	Rg	PLUS
dissimuler	Vvn	DISSIMULER
.	Fs	.
Avec	S	AVEC
tant	Rg	TANT
de	S	DE
fureur	Nc	FUREUR
Maximian	Vvc	Maximian
conspire	Ge	CONSPIRER
,	Fw	,
Que	Vvc	Que
dans	S	DANS
l'	Da	LE
avidité	Nc	AVIDITÉ
de	S	DE
reprendre	Vvn	REPRENDRE
l'	Da	LE
Empire	Nc	EMPIRE
,	Fw	,
La	Vvc	La
nuit	Nc	NUIT
favorisant	Ga	FAVORISER
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
veut	Vvc	VOULOIR
hasarder	Vvn	HASARDER
,	Fw	,
Jusque	Vvc	Jusque
dans	S	DANS
mon	Ds	MON
lit	Nc	LIT
même	Ag	MÊME
il	Pp	IL
doit	Vvc	DEVOIR
me	Pp	JE
poignarder	Vvn	POIGNARDER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
quoi	Pr	QUE|QUOI
,	Fw	,
sur	S	SUR
l'	Da	LE
espoir	Nc	ESPOIR
d'	S	DE
un	Dn	UN
obstiné	Nc	OBSTINÉ
silence	Nc	SILENCE
,	Fw	,
Il	Vvc	Il
avait	Vuc	AVOIR
su	Ge	SAVOIR
déjà	Rg	DÉJÀ
lui	Pp	IL
donner	Vvn	DONNER
l'	Da	LE
assurance	Nc	ASSURANCE
,	Fw	,
Et	Vvc	Et
craignant	Ga	CRAINDRE
des	Dn	UN
mutins	Nc	MUTIN
le	Da	LE
murmure	Nc	MURMURE
indiscret	Ag	INDISCRET
,	Fw	,
Il	Vvc	Il
a	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
par	S	PAR
sa	Ds	SON
fuite	Nc	FUITE
assurer	Vvn	ASSURER
son	Ds	SON
secret	Nc	SECRET
.	Fs	.
Quelle	Dt	QUEL
rage	Nc	RAGE
,	Fw	,
Seigneur	Nc	SEIGNEUR
?	Fs	?
Ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
désespère	Vvc	DÉSESPÉRER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
le	Pp	IL
contraint	Vvc	CONTRAINDRE
aveu	Nc	AVEU
que	Pr	QUE
m'	Pp	JE
en	Pp	EN
a	Vuc	AVOIR
fait	Ge	FAIRE
Sévère	Vvc	Sévère
,	Fw	,
Qui	Vvc	Qui
sachant	Ga	SAVOIR
le	Da	LE
secret	Nc	SECRET
du	S+Da	DE+LE
lâche	Nc	LÂCHE|LÂCHÉ
qui	Pr	QUI
me	Pp	JE
perd	Vvc	PERDRE
