Approuvez	Vvc	APPROUVER
du	S+Da	DE+LE
sang	Nc	SANG
des	S+Da	DE+LE|DE+LES
Curiaces	Nc	Curiaces
.	Fs	.
Si	Cs	SI
prodigue	Nc	PRODIGUE
du	S+Da	DE+LE
tien	Ps	TIEN
,	Fw	,
n'	Rp	NE
épargne	Vvc	ÉPARGNER
pas	Rg	PAS
le	Da	LE
leur	Ps	LEUR
;	Fw	;
Joins	Vvc	JOINDRE
Sabine	Nc	SABIN|SABINE
à	S	À
Camille	Nc	Camille
,	Fw	,
et	Cc	ET
ta	Ds	TON
femme	Nc	FEMME
à	S	À
ta	Ds	TON
soeur	Nc	SUR
;	Fw	;
Nos	Nc	NÔ
crimes	Nc	CRIME
sont	Vuc	ÊTRE
pareils	Ag	PAREIL
,	Fw	,
ainsi	Rg	AINSI
que	Cs	QUE
nos	Ds	NOTRE
misères	Nc	MISÈRE
;	Fw	;
Je	Vvc	Je
soupire	Ge	SOUPIRER
comme	S	COMME
elle	Pp	IL
,	Fw	,
et	Cc	ET
déplore	Vvc	DÉPLORER
mes	Ds	MON
frères	Nc	FRÈRE
:	Fw	:
Plus	Rg	PLUS
coupable	Ag	COUPABLE
en	S	EN
ce	Dd	CE
point	Nc	POINT
contre	S	CONTRE
tes	Ds	TON
dures	Ag	DUR
lois	Nc	LOI
,	Fw	,
Qu'	Vvc	Qu'
elle	Pp	IL
n'	Rp	NE
en	Pp	EN
pleurait	Vvc	PLEURER
qu'	Cs	QUE
un	Pi	UN
,	Fw	,
et	Cc	ET
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
pleure	Vvc	PLEURER
trois	Nc	TROIS
,	Fw	,
Qu'	Vvc	Qu'
après	S	APRÈS
son	Ds	SON
châtiment	Nc	CHÂTIMENT
ma	Ds	MON
faute	Nc	FAUTE
continue	Vvc	CONTINUER
.	Fs	.
Sèche	Vvc	Sèche
tes	Ds	TON
pleurs	Nc	PLEUR
,	Fw	,
Sabine	Nc	SABIN|SABINE
,	Fw	,
ou	Cc	OU
les	Pp	ILS
cache	Vvc	CACHER
à	S	À
ma	Ds	MON
vue	Nc	VUE
:	Fw	:
Rends	Vvc	RENDRE
-toi	Vvc	-toi
digne	Ag	DIGNE
du	S+Da	DE+LE
nom	Nc	NOM
de	S	DE
ma	Ds	MON
chaste	Ag	CHASTE
moitié	Nc	MOITIÉ
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
m'	Pp	JE
accable	Vvc	ACCABLER
point	Rg	POINT
d'	S	DE
une	Dn	UN
indigne	Ag	INDIGNE
pitié	Nc	PITIÉ
.	Fs	.
Si	Cs	SI
l'	Da	LE
absolu	Ag	ABSOLU
pouvoir	Nc	POUVOIR
d'	S	DE
une	Dn	UN
pudique	Ag	PUDIQUE
flamme	Nc	FLAMME
Ne	Vvc	Ne
nous	Pp	NOUS
laisse	Vvc	LAISSER
à	S	À
tous	Di	TOUT
deux	Nc	DEUX
qu'	Cs	QUE
un	Dn	UN
penser	Nc	PENSER
et	Cc	ET
qu'	Cs	QUE
une	Dn	UN
âme	Nc	ÂME
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
à	S	À
toi	Pp	TU
d'	S	DE
élever	Vvn	ÉLEVER
tes	Ds	TON
sentiments	Nc	SENTIMENT
aux	S+Da	À+LES
miens	Ps	MIEN
,	Fw	,
Non	Vvc	Non
à	S	À
moi	Pp	JE
de	S	DE
descendre	Vvn	DESCENDRE
à	S	À
la	Da	LE
honte	Nc	HONTE
des	S+Da	DE+LE|DE+LES
tiens	Ps	TIEN
.	Fs	.
Je	Pp	JE
t'	Pp	TU
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
je	Pp	JE
connais	Vvc	CONNAÎTRE
la	Da	LE
douleur	Nc	DOULEUR
qui	Pr	QUI
te	Pp	TU
presse	Vvc	PRESSER
;	Fw	;
Embrasse	Vvc	EMBRASSER
ma	Ds	MON
vertu	Nc	VERTU
pour	S	POUR
vaincre	Vvn	VAINCRE
ta	Ds	TON
faiblesse	Nc	FAIBLESSE
,	Fw	,
Participe	Vvc	PARTICIPER
à	S	À
ma	Ds	MON
gloire	Nc	GLOIRE
au	S+Da	À+LE
lieu	Nc	LIEU
de	S	DE
la	Pp	IL
souiller	Vvn	SOUILLER
.	Fs	.
Tâche	Vvc	Tâche
à	S	À
t'	Pp	TU
en	S	EN
revêtir	Vvn	REVÊTIR
,	Fw	,
non	Rg	NON
à	S	À
m'	Pp	JE
en	S	EN
dépouiller	Vvn	DÉPOUILLER
.	Fs	.
Es	Vuc	ÊTRE
-tu	Ge	-tu
de	S	DE
mon	Ds	MON
honneur	Nc	HONNEUR
si	Rg	SI
mortelle	Ag	MORTEL
ennemie	Ag	ENNEMI
,	Fw	,
Que	Vvc	Que
je	Pp	JE
te	Pp	TU
plaise	Vvc	PLAIRE
mieux	Rg	MIEUX
couvert	Ge	COUVRIR
d'	S	DE
une	Dn	UN
infamie	Nc	INFAMIE
?	Fs	?
Sois	Vuc	ÊTRE
plus	Rg	PLUS
femme	Nc	FEMME
que	Pr	QUE
soeur	Nc	SUR
,	Fw	,
et	Cc	ET
te	Pp	TU
réglant	Ga	RÉGLER
sur	S	SUR
moi	Pp	JE
,	Fw	,
Fais	Vvc	FAIRE
-toi	Vvc	-toi
de	S	DE
mon	Ds	MON
exemple	Nc	EXEMPLE
une	Dn	UN
immuable	Ag	IMMUABLE
loi	Nc	LOI
.	Fs	.
Cherche	Vvc	CHERCHER
pour	S	POUR
t'	Pp	TU
imiter	Vvn	IMITER
des	Dn	UN
âmes	Nc	ÂME
plus	Rg	PLUS
parfaites	Ag	PARFAIT
.	Fs	.
Je	Pp	JE
ne	Rp	NE
t'	Pp	TU
impute	Vvc	IMPUTER
point	Rg	POINT
les	Da	LE
pertes	Nc	PERTE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
faites	Ge	FAIRE
,	Fw	,
J'	Vvc	J'
en	Pp	EN
ai	Vuc	AVOIR
les	Da	LE
sentiments	Nc	SENTIMENT
que	Pr	QUE
je	Pp	JE
dois	Vvc	DEVOIR
en	Pp	EN
avoir	Vun	AVOIR
,	Fw	,
Et	Vvc	Et
je	Pp	JE
m'	Pp	JE
en	Pp	EN
prends	Vvc	PRENDRE
au	S+Da	À+LE
sort	Nc	SORT
plutôt	Rg	PLUTÔT
qu'	Cs	QUE
à	S	À
ton	Ds	TON
devoir	Nc	DEVOIR
;	Fw	;
Mais	Vvc	Mais
enfin	Rg	ENFIN
je	Pp	JE
renonce	Vvc	RENONCER
à	S	À
la	Da	LE
vertu	Nc	VERTU
romaine	Ag	ROMAIN
,	Fw	,
Si	Vvc	Si
pour	S	POUR
la	Pp	IL
posséder	Vvn	POSSÉDER
je	Pp	JE
dois	Vvc	DEVOIR
être	Vun	ÊTRE
inhumaine	Ag	INHUMAIN
;	Fw	;
Et	Vvc	Et
ne	Rp	NE
puis	Vvc	POUVOIR
voir	Vvn	VOIR
en	S	EN
moi	Pp	JE
la	Da	LE
femme	Nc	FEMME
du	S+Da	DE+LE
vainqueur	Nc	VAINQUEUR
Sans	Vvc	Sans
y	Pp	Y
voir	Vvn	VOIR
des	Dn	UN
vaincus	Ge	VAINCRE
la	Da	LE
déplorable	Ag	DÉPLORABLE
soeur	Nc	SUR
.	Fs	.
Prenons	Vvc	PRENDRE
part	Nc	PART
en	S	EN
public	Ag	PUBLIC
aux	S+Da	À+LES
victoires	Nc	VICTOIRE
publiques	Ag	PUBLIC
;	Fw	;
Pleurons	Vvc	PLEURER
dans	S	DANS
la	Da	LE
maison	Nc	MAISON
nos	Ds	NOTRE
malheurs	Nc	MALHEUR
domestiques	Ag	DOMESTIQUE
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
regardons	Vvc	REGARDER
point	Rg	POINT
des	Dn	UN
biens	Nc	BIEN
communs	Ag	COMMUN
à	S	À
tous	Pi	TOUT
,	Fw	,
Quand	Nc	Quand
nous	Pp	NOUS
voyons	Vvc	VOIR
des	Dn	UN
maux	Nc	MAL
qui	Pr	QUI
ne	Rp	NE
sont	Vuc	ÊTRE
que	Rg	QUE
pour	S	POUR
nous	Pp	NOUS
.	Fs	.
Pourquoi	Rt	POURQUOI
veux	Vvc	VOULOIR
-tu	Vvn	-tu
,	Fw	,
cruel	Ag	CRUEL
,	Fw	,
agir	Vvn	AGIR
d'	S	DE
une	Dn	UN
autre	Ag	AUTRE
sorte	Nc	SORTE
?	Fs	?
Laisse	Vvc	LAISSER
en	S	EN
entrant	Ga	ENTRER
ici	Rg	ICI
tes	Ds	TON
lauriers	Nc	LAURIER
à	S	À
la	Da	LE
porte	Nc	PORTE|PORTÉ
;	Fw	;
Mêle	Vvc	Mêle
tes	Ds	TON
pleurs	Nc	PLEUR
aux	S+Da	À+LES
miens	Ps	MIEN
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
Ces	Dd	CE
lâches	Ag	LÂCHE
discours	Nc	DISCOURS
N'	Ag	N'
arment	Vvc	ARMER
point	Rg	POINT
ta	Ds	TON
vertu	Nc	VERTU
contre	S	CONTRE
mes	Ds	MON
tristes	Ag	TRISTE
jours	Nc	JOUR|JOURS
?	Fs	?
Mon	Ds	MON
crime	Nc	CRIME
redoublé	Ge	REDOUBLER
n'	Rp	NE
émeut	Vvc	ÉMOUVOIR
point	Rg	POINT
ta	Ds	TON
colère	Nc	COLÈRE
?	Fs	?
Que	Cs	QUE
Camille	Nc	Camille
est	Vuc	ÊTRE
heureuse	Ag	HEUREUX
!	Fs	!
Elle	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
te	Pp	TU
déplaire	Vvn	DÉPLAIRE
;	Fw	;
Elle	Vvc	Elle
a	Vuc	AVOIR
reçu	Ge	RECEVOIR
de	S	DE
toi	Pp	TU
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
prétendu	Ge	PRÉTENDRE
,	Fw	,
Et	Vvc	Et
recouvre	Vvc	RECOUVRER|RECOUVRIR
là-bas	Rg	LÀ-BAS
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
perdu	Ge	PERDRE
.	Fs	.
Cher	Ag	CHER
époux	Nc	ÉPOUX
,	Fw	,
cher	Ag	CHER
auteur	Nc	AUTEUR
du	S+Da	DE+LE
tourment	Nc	TOURMENT
qui	Pr	QUI
me	Pp	JE
presse	Vvc	PRESSER
,	Fw	,
Écoute	Nc	Écoute
la	Da	LE
pitié	Nc	PITIÉ
,	Fw	,
si	Cs	SI
ta	Ds	TON
colère	Nc	COLÈRE
cesse	Vvc	CESSER
;	Fw	;
Exerce	Vvc	EXERCER
l'	Da	LE
une	Pi	UN
ou	Pr	OÙ
l'	Da	LE
autre	Pi	AUTRE
,	Fw	,
après	S	APRÈS
de	Dn	UN
tels	Ag	TEL
malheurs	Nc	MALHEUR
,	Fw	,
À	Nc	À
punir	Vvn	PUNIR
ma	Ds	MON
faiblesse	Nc	FAIBLESSE
,	Fw	,
ou	Cc	OU
finir	Vvn	FINIR
mes	Ds	MON
douleurs	Nc	DOULEUR
:	Fw	:
Je	Pp	JE
demande	Vvc	DEMANDER
la	Da	LE
mort	Nc	MORT
pour	S	POUR
grâce	Nc	GRÂCE
,	Fw	,
ou	Cc	OU
pour	S	POUR
supplice	Nc	SUPPLICE
;	Fw	;
Qu'	Vvc	Qu'
elle	Pp	IL
soit	Vuc	ÊTRE
un	Dn	UN
effet	Nc	EFFET
d'	S	DE
amour	Nc	AMOUR
ou	Cc	OU
de	S	DE
justice	Nc	JUSTICE
,	Fw	,
N'	Vvc	N'
importe	Vvc	IMPORTER
:	Fw	:
tous	Di	TOUT
ses	Ds	SON
traits	Nc	TRAIT|TRAITS
n'	Rp	NE
auront	Vuc	AVOIR
rien	Pi	RIEN
que	Cs	QUE
de	S	DE
doux	Ag	DOUX
,	Fw	,
Si	Vvc	Si
je	Pp	JE
les	Pp	ILS
vois	Vvc	ALLER|VOIR
partir	Vvn	PARTIR
de	S	DE
la	Da	LE
main	Nc	MAIN
d'	S	DE
un	Dn	UN
époux	Nc	ÉPOUX
.	Fs	.
Quelle	Dt	QUEL
injustice	Nc	INJUSTICE
aux	S+Da	À+LES
dieux	Nc	DIEU|DIEUX
d'	S	DE
abandonner	Vvn	ABANDONNER
aux	S+Da	À+LES
femmes	Nc	FEMME
Un	Vvc	Un
empire	Nc	EMPIRE
si	Rg	SI
grand	Ag	GRAND
sur	S	SUR
les	Da	LE
plus	Rg	PLUS
belles	Ag	BEAU
âmes	Nc	ÂME
,	Fw	,
Et	Vvc	Et
de	S	DE
se	Pp	IL
plaire	Vvn	PLAIRE
à	S	À
voir	Vvn	VOIR
de	S	DE
si	Rg	SI
faibles	Ag	FAIBLE
vainqueurs	Nc	VAINQUEUR
Régner	Vvn	Régner
si	Rg	SI
puissamment	Rg	PUISSAMMENT
sur	S	SUR
les	Da	LE
plus	Rg	PLUS
nobles	Ag	NOBLE
coeurs	Nc	CUR
!	Fs	!
À	Vvc	À
quel	Dt	QUEL
point	Nc	POINT
ma	Ds	MON
vertu	Nc	VERTU
devient-elle	Vvc	devient-elle
réduite	Ge	RÉDUIRE
!	Fs	!
Rien	Pi	RIEN
ne	Rp	NE
la	Pp	IL
saurait	Vvc	SAURER|SAVOIR
plus	Rg	PLUS
garantir	Vvn	GARANTIR
que	Cs	QUE
la	Da	LE
fuite	Nc	FUITE
.	Fs	.
Adieu	Nc	ADIEU
:	Fw	:
ne	Rp	NE
me	Pp	JE
suis	Vuc	ÊTRE
point	Rg	POINT
,	Fw	,
ou	Cc	OU
retiens	Vvc	RETENIR
tes	Ds	TON
soupirs	Nc	SOUPIR
.	Fs	.
Ô	Vvc	Ô
colère	Nc	COLÈRE
,	Fw	,
ô	I	OH
pitié	Nc	PITIÉ
,	Fw	,
sourdes	Ag	SOURD
à	S	À
mes	Ds	MON
désirs	Nc	DÉSIR
,	Fw	,
Vous	Nc	Vous
négligez	Vvc	NÉGLIGER
mon	Ds	MON
crime	Nc	CRIME
,	Fw	,
et	Cc	ET
ma	Ds	MON
douleur	Nc	DOULEUR
vous	Pp	VOUS
lasse	Vvc	LACER|LASSER
,	Fw	,
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
obtiens	Vvc	OBTENIR
de	S	DE
vous	Pp	VOUS
ni	Cc	NI
supplice	Nc	SUPPLICE
ni	Cc	NI
grâce	Nc	GRÂCE
!	Fs	!
Allons	Vvc	ALLER
-y	Vvc	-y
par	S	PAR
nos	Ds	NOTRE
pleurs	Nc	PLEUR
faire	Vvn	FAIRE
encore	Rg	ENCORE
un	Dn	UN
effort	Nc	EFFORT
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
employons	Vvc	EMPLOYER
après	Rg	APRÈS
que	Cs	QUE
nous	Pp	NOUS
à	S	À
notre	Ds	NOTRE
mort	Nc	MORT
.	Fs	.
Retirons	Vvc	RETIRER
nos	Ds	NOTRE
regards	Nc	REGARD
de	S	DE
cet	Dd	CE
objet	Nc	OBJET
funeste	Ag	FUNESTE
,	Fw	,
Pour	Nc	POUR
admirer	Vvn	ADMIRER
ici	Rg	ICI
le	Da	LE
jugement	Nc	JUGEMENT
céleste	Ag	CÉLESTE
:	Fw	:
Quand	Cs	QUAND
la	Da	LE
gloire	Nc	GLOIRE
nous	Pp	NOUS
enfle	Vvc	ENFLER
,	Fw	,
il	Pp	IL
sait	Vvc	SAVOIR
bien	Rg	BIEN
comme	Cs	COMME
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
Confondre	Vvc	Confondre
notre	Ds	NOTRE
orgueil	Nc	ORGUEIL
qui	Pr	QUI
s'	Pp	SE
élève	Vvc	ÉLEVER
trop	Rg	TROP
haut	Ag	HAUT
.	Fs	.
Nos	Ds	NOTRE
plaisirs	Nc	PLAISIR
les	Da	LE
plus	Rg	PLUS
doux	Ag	DOUX
ne	Rp	NE
vont	Vvc	ALLER
point	Rg	POINT
sans	S	SANS
tristesse	Nc	TRISTESSE
;	Fw	;
Il	Vvc	Il
mêle	Vvc	MÊLER
à	S	À
nos	Ds	NOTRE
vertus	Nc	VERTU
des	S+Da	DE+LE|DE+LES
marques	Nc	MARQUE
de	S	DE
faiblesse	Nc	FAIBLESSE
,	Fw	,
Et	Vvc	Et
rarement	Rg	RAREMENT
accorde	Vvc	ACCORDER
à	S	À
notre	Ds	NOTRE
ambition	Nc	AMBITION
L'	Vvc	L'
entier	Ag	ENTIER
et	Cc	ET
pur	Ag	PUR
honneur	Nc	HONNEUR
d'	S	DE
une	Dn	UN
bonne	Ag	BON
action	Nc	ACTION
.	Fs	.
Je	Pp	JE
ne	Rp	NE
plains	Vvc	PLAINDRE
point	Rg	POINT
Camille	Nc	Camille
:	Fw	:
elle	Pp	IL
était	Vuc	ÊTRE
criminelle	Ag	CRIMINEL
;	Fw	;
Je	Vvc	Je
me	Pp	JE
tiens	Vvc	TENIR
plus	Rg	PLUS
à	S	À
plaindre	Vvn	PLAINDRE
,	Fw	,
et	Cc	ET
je	Pp	JE
te	Pp	TU
plains	Vvc	PLAINDRE
plus	Rg	PLUS
qu'	Cs	QUE
elle	Pp	IL
:	Fw	:
Moi	Pp	JE
,	Fw	,
d'	S	DE
avoir	Vun	AVOIR
mis	Ge	METTRE
au	S+Da	À+LE
jour	Nc	JOUR
un	Dn	UN
coeur	Nc	CUR
si	Rg	SI
peu	Rg	PEU
romain	Ag	ROMAIN
;	Fw	;
Toi	Vvc	TAIRE
,	Fw	,
d'	S	DE
avoir	Vun	AVOIR
par	S	PAR
sa	Ds	SON
mort	Nc	MORT
déshonoré	Ge	DÉSHONORER
ta	Ds	TON
main	Nc	MAIN
.	Fs	.
Je	Pp	JE
ne	Rp	NE
la	Pp	IL
trouve	Vvc	TROUVER
point	Rg	POINT
injuste	Ag	INJUSTE
ni	Cc	NI
trop	Rg	TROP
prompte	Ag	PROMPT
;	Fw	;
Mais	Vvc	Mais
tu	Pp	TU
pouvais	Vvc	POUVOIR
,	Fw	,
mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
t'	Pp	TU
en	Pp	EN
épargner	Vvn	ÉPARGNER
la	Da	LE
honte	Nc	HONTE
:	Fw	:
Son	Ds	SON
crime	Nc	CRIME
,	Fw	,
quoique	Cs	QUOIQUE
énorme	Ag	ÉNORME
et	Cc	ET
digne	Ag	DIGNE
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
,	Fw	,
Était	Vvc	Était
mieux	Rg	MIEUX
impuni	Ag	IMPUNI
que	Cs	QUE
puni	Nc	PUNI
par	S	PAR
ton	Ds	TON
bras	Nc	BRAS
.	Fs	.
Disposez	Vvc	DISPOSER
de	S	DE
mon	Ds	MON
sang	Nc	SANG
,	Fw	,
les	Da	LE
lois	Nc	LOI
vous	Pp	VOUS
en	Pp	EN
font	Vvc	FAIRE
maître	Nc	MAÎTRE
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
devoir	Vvn	DEVOIR
le	Da	LE
sien	Ps	SIEN
aux	S+Da	À+LES
lieux	Nc	LIEU|LIEUX
qui	Pr	QUI
m'	Pp	JE
ont	Vuc	AVOIR
vu	Ge	VOIR
naître	Vvn	NAÎTRE
.	Fs	.
Si	Rg	SI
dans	S	DANS
vos	Ds	VOTRE
sentiments	Nc	SENTIMENT
mon	Ds	MON
zèle	Nc	ZÈLE
est	Vuc	ÊTRE
criminel	Ag	CRIMINEL
,	Fw	,
S'	Vvc	S'
il	Pp	IL
m'	Pp	JE
en	Pp	EN
faut	Vvc	FAILLIR|FALLOIR
recevoir	Vvn	RECEVOIR
un	Dn	UN
reproche	Nc	REPROCHE
éternel	Ag	ÉTERNEL
,	Fw	,
Si	Vvc	Si
ma	Ds	MON
main	Nc	MAIN
en	Pp	EN
devient	Vvc	DEVENIR|DÉVIER
honteuse	Ag	HONTEUX
et	Cc	ET
profanée	Ge	PROFANER
,	Fw	,
Vous	Nc	Vous
pouvez	Vvc	POUVOIR
d'	S	DE
un	Dn	UN
seul	Ag	SEUL
mot	Nc	MOT
trancher	Vvn	TRANCHER
ma	Ds	MON
destinée	Nc	DESTINÉE
:	Fw	:
Reprenez	Vvc	REPRENDRE
tout	Di	TOUT
ce	Dd	CE
sang	Nc	SANG
de	S	DE
qui	Pr	QUI
ma	Ds	MON
lâcheté	Nc	LÂCHETÉ
A	Vvc	A
si	Rg	SI
brutalement	Rg	BRUTALEMENT
souillé	Ge	SOUILLER
la	Da	LE
pureté	Nc	PURETÉ
.	Fs	.
Ma	Ds	MON
main	Nc	MAIN
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
souffrir	Vvn	SOUFFRIR
de	S	DE
crime	Nc	CRIME
en	S	EN
votre	Ds	VOTRE
race	Nc	RACE
;	Fw	;
Ne	Vvc	Ne
souffrez	Vvc	SOUFFRIR
point	Rg	POINT
de	S	DE
tache	Nc	TACHE|TÂCHE
en	S	EN
la	Da	LE
maison	Nc	MAISON
d'	S	DE
Horace	Ag	Horace
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
en	S	EN
ces	Dd	CE
actions	Nc	ACTION
dont	Pr	DONT
l'	Da	LE
honneur	Nc	HONNEUR
est	Vuc	ÊTRE
blessé	Ge	BLESSER
Qu'	Vvc	Qu'
un	Dn	UN
père	Nc	PÈRE
tel	Ag	TEL
que	Pr	QUE
vous	Pp	VOUS
se	Pp	IL
montre	Vvc	MONTRER
intéressé	Ge	INTÉRESSER
:	Fw	:
Son	Ds	SON
amour	Nc	AMOUR
doit	Vvc	DEVOIR
se	Pp	IL
taire	Vvn	TAIRE
où	Pr	OÙ
toute	Di	TOUT
excuse	Nc	EXCUSE
est	Vuc	ÊTRE
nulle	Pi	NUL
;	Fw	;
Lui-même	Vvc	Lui-même
il	Pp	IL
y	Pp	Y
prend	Vvc	PRENDRE
part	Nc	PART
lorsqu'	Cs	LORSQUE
il	Pp	IL
les	Pp	ILS
dissimule	Vvc	DISSIMULER
;	Fw	;
Et	Vvc	Et
de	S	DE
sa	Ds	SON
propre	Ag	PROPRE
gloire	Nc	GLOIRE
il	Pp	IL
fait	Vvc	FAIRE
trop	Rg	TROP
peu	Rg	PEU
de	S	DE
cas	Nc	CAS
,	Fw	,
Quand	Nc	Quand
il	Pp	IL
ne	Rp	NE
punit	Vvc	PUNIR
point	Rg	POINT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
n'	Rp	NE
approuve	Vvc	APPROUVER
pas	Rg	PAS
.	Fs	.
Il	Pp	IL
n'	Rp	NE
use	Vvc	USER
pas	Rg	PAS
toujours	Rg	TOUJOURS
d'	S	DE
une	Dn	UN
rigueur	Nc	RIGUEUR
extrême	Ag	EXTRÊME
;	Fw	;
Il	Vvc	Il
épargne	Vvc	ÉPARGNER
ses	Ds	SON
fils	Nc	FIL|FILS
bien	Rg	BIEN
souvent	Rg	SOUVENT
pour	S	POUR
soi	Pp	IL
-même	Vvc	-même
;	Fw	;
Sa	Vvc	Sa
vieillesse	Nc	VIEILLESSE
sur	S	SUR
eux	Pp	EUX
aime	Vvc	AIMER
à	S	À
se	Pp	IL
soutenir	Vvn	SOUTENIR
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
les	Pp	ILS
punit	Vvc	PUNIR
point	Rg	POINT
,	Fw	,
de	S	DE
peur	Nc	PEUR
de	S	DE
se	Pp	IL
punir	Vvn	PUNIR
.	Fs	.
Je	Pp	JE
te	Pp	TU
vois	Vvc	ALLER|VOIR
d'	S	DE
un	Dn	UN
autre	Ag	AUTRE
oeil	Nc	IL
que	Pr	QUE
tu	Pp	TU
ne	Rp	NE
te	Pp	TU
regardes	Vvc	REGARDER
;	Fw	;
Je	Vvc	Je
sais	Vvc	SAVOIR
...	Fs	...
Mais	Vvc	Mais
le	Da	LE
roi	Nc	ROI
vient	Vvc	VENIR
,	Fw	,
je	Pp	JE
vois	Vvc	ALLER|VOIR
entrer	Vvn	ENTRER
ses	Ds	SON
gardes	Nc	GARDE|GARDES
.	Fs	.
Ah	I	AH
!	Fs	!
Sire	Nc	SIRE
,	Fw	,
un	Dn	UN
tel	Ag	TEL
honneur	Nc	HONNEUR
a	Vuc	AVOIR
trop	Rg	TROP
d'	S	DE
excès	Nc	EXCÈS
pour	S	POUR
moi	Pp	JE
;	Fw	;
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
que	Pr	QUE
je	Pp	JE
dois	Vvc	DEVOIR
voir	Vvn	VOIR
mon	Ds	MON
roi	Nc	ROI
:	Fw	:
Permettez	Vvc	PERMETTRE
qu'	Cs	QUE
à	S	À
genoux	Nc	GENOU
...	Fs	...
Non	Vvc	Non
,	Fw	,
levez	Vvc	LEVER
-vous	Nc	-vous
,	Fw	,
mon	Ds	MON
père	Nc	PÈRE
:	Fw	:
Je	Pp	JE
fais	Vvc	FAIRE
ce	Pd	CE
qu'	Pr	QUE
en	S	EN
ma	Ds	MON
place	Nc	PLACE|PLACÉ
un	Dn	UN
bon	Ag	BON
prince	Nc	PRINCE
doit	Vvc	DEVOIR
faire	Vvn	FAIRE
.	Fs	.
Un	Dn	UN
si	Rg	SI
rare	Ag	RARE
service	Nc	SERVICE
et	Cc	ET
si	Rg	SI
fort	Rg	FORT
important	Ga	IMPORTER
Veut	Vvc	VOULOIR
l'	Da	LE
honneur	Nc	HONNEUR
le	Da	LE
plus	Rg	PLUS
rare	Ag	RARE
et	Cc	ET
le	Da	LE
plus	Rg	PLUS
éclatant	Ga	ÉCLATER
.	Fs	.
Vous	Pp	VOUS
en	Pp	EN
aviez	Vuc	AVOIR
déjà	Rg	DÉJÀ
sa	Ds	SON
parole	Nc	PAROLE
pour	S	POUR
gage	Nc	GAGE
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
l'	Pp	IL
ai	Vuc	AVOIR
pas	Rg	PAS
voulu	Ge	VOULOIR
différer	Vvn	DIFFÉRER
davantage	Rg	DAVANTAGE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
su	Ge	SAVOIR
par	S	PAR
son	Ds	SON
rapport	Nc	RAPPORT
,	Fw	,
et	Cc	ET
je	Pp	JE
n'	Rp	NE
en	Pp	EN
doutais	Vvc	DOUTER
pas	Rg	PAS
,	Fw	,
Comme	Vvc	Comme
de	S	DE
vos	Ds	VOTRE
deux	Nc	DEUX
fils	Nc	FIL|FILS
vous	Pp	VOUS
portez	Vvc	PORTER
le	Da	LE
trépas	Nc	TRÉPAS
,	Fw	,
Et	Vvc	Et
que	Rg	QUE
déjà	Rg	DÉJÀ
votre	Ds	VOTRE
âme	Nc	ÂME
étant	Ga	ÊTRE
trop	Rg	TROP
résolue	Ge	RÉSOUDRE
,	Fw	,
Ma	Vvc	Ma
consolation	Nc	CONSOLATION
vous	Pp	VOUS
serait	Vuc	ÊTRE
superflue	Ag	SUPERFLU
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
viens	Vvc	VENIR
de	S	DE
savoir	Vvn	SAVOIR
quel	Dt	QUEL
étrange	Ag	ÉTRANGE
malheur	Nc	MALHEUR
D'	Nc	D'
un	Dn	UN
fils	Nc	FIL|FILS
victorieux	Ag	VICTORIEUX
a	Vuc	AVOIR
suivi	Ge	SUIVRE
la	Da	LE
valeur	Nc	VALEUR
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
son	Ds	SON
trop	Rg	TROP
d'	S	DE
amour	Nc	AMOUR
pour	S	POUR
la	Da	LE
cause	Nc	CAUSE
publique	Ag	PUBLIC
Par	Nc	PAR
ses	Ds	SON
mains	Nc	MAIN
à	S	À
